Isolate	Date	Country	Region	ORF1ab	Surface_glycoprotein	ORF3a	Envelope_protein	Membrane_glycoprotein	ORF6	ORF7a	ORF8	Nucleocapsid_phosphoprotein	ORF10	ST	CC
ST3213_1_CC258	2020-03-27	USA	North America	2345	26	25	1	1	1	1	1	1	1	3213	258
ST3214_1_CCNA	2020-03-27	Japan	Asia	2346	1	209	8	1	1	70	1	318	1	3214	NA
ST3215_1_CC258	2020-03-27	USA	North America	2347	26	25	1	1	1	1	1	1	1	3215	258
ST3216_1_CC255	2020-03-27	Netherlands	Europe	2348	480	1	1	1	1	1	1	1	1	3216	255
ST3081_2_CC258	2020-03-27	USA	North America	2248	26	25	1	1	1	1	1	1	1	3081	258
ST1189_6_CC768	2020-03-27	USA	North America	893	26	25	1	1	1	1	14	1	1	1189	768
ST2078_6_CC258	2020-03-27	USA	North America	934	26	25	1	1	1	1	1	1	1	2078	258
ST2303_8_CC780	2020-03-27	United Kingdom	Europe	1694	85	1	1	1	1	1	1	86	1	2303	780
ST3217_1_CC4	2020-03-27	Iceland	Europe	383	481	1	1	1	1	1	1	1	1	3217	4
ST3218_1_CCNA	2020-03-27	USA	North America	1103	482	210	1	1	1	1	1	1	1	3218	NA
ST2445_5_CC2445	2020-03-27	United Kingdom	Europe	52	26	36	1	1	1	1	1	1	1	2445	2445
ST301_61_CC301	2020-03-27	Hungary	Europe	231	26	1	1	1	1	1	1	1	1	301	301
ST2689_2_CC297	2020-03-27	United Kingdom	Europe	1964	26	164	1	1	1	1	1	39	1	2689	297
ST3219_1_CC258	2020-03-27	Denmark	Europe	195	237	25	1	1	1	1	1	76	1	3219	258
ST1952_5_CC4	2020-03-27	Iceland	Europe	1443	1	1	1	1	1	1	1	1	1	1952	4
ST300_183_CC300	2020-03-27	Iceland	Europe	52	26	1	1	1	1	1	1	39	1	300	300
ST3220_1_CC4	2020-03-27	USA	North America	2349	1	1	1	1	1	1	1	1	1	3220	4
ST3221_1_CCNA	2020-03-27	USA	North America	2350	483	25	1	1	36	1	14	1	1	3221	NA
ST301_62_CC301	2020-03-27	Hungary	Europe	231	26	1	1	1	1	1	1	1	1	301	301
ST2845_4_CC300	2020-03-27	United Kingdom	Europe	2082	26	1	1	1	1	1	1	39	1	2845	300
ST258_433_CC258	2020-03-27	Denmark	Europe	195	26	25	1	1	1	1	1	1	1	258	258
ST551_34_CC551	2020-03-27	Netherlands	Europe	424	1	4	1	1	1	1	1	1	1	551	551
ST3222_1_CC256	2020-03-27	USA	North America	2351	1	211	1	1	1	1	3	1	1	3222	256
ST3223_1_CC399	2020-03-27	United Kingdom	Europe	983	85	1	1	1	1	1	1	319	1	3223	399
ST2022_3_CC258	2020-03-27	USA	North America	1494	26	25	1	1	1	1	1	1	1	2022	258
ST1643_4_CC255	2020-03-27	United Kingdom	Europe	1215	26	1	1	1	1	1	1	1	1	1643	255
ST2022_4_CC258	2020-03-27	USA	North America	1494	26	25	1	1	1	1	1	1	1	2022	258
ST377_15_CC4	2020-03-27	Netherlands	Europe	286	1	1	1	1	1	1	1	1	1	377	4
ST992_24_CC550	2020-03-27	Iceland	Europe	754	1	4	1	1	1	1	1	1	1	992	550
ST258_434_CC258	2020-03-27	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
ST258_435_CC258	2020-03-27	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
ST3224_1_CC297	2020-03-27	Netherlands	Europe	228	484	1	1	1	1	1	1	169	1	3224	297
ST2343_2_CC300	2020-03-27	Iceland	Europe	1725	341	1	1	1	1	1	1	39	1	2343	300
ST3225_1_CC258	2020-03-27	Netherlands	Europe	2352	26	25	36	1	1	1	1	1	1	3225	258
ST3226_1_CCNA	2020-03-27	Sweden	Europe	2353	485	25	16	1	1	1	1	1	1	3226	NA
ST3227_1_CC300	2020-03-27	United Kingdom	Europe	2354	26	1	1	1	1	1	1	39	1	3227	300
ST3228_1_CC300	2020-03-27	Iceland	Europe	52	26	212	1	1	1	1	1	39	1	3228	300
ST3229_1_CC768	2020-03-27	USA	North America	2355	26	25	1	1	1	1	14	1	1	3229	768
ST1388_27_CC258	2020-03-27	Denmark	Europe	723	26	25	1	1	1	1	1	1	1	1388	258
ST1404_2_CC399	2020-03-27	South Africa	Africa	1049	85	1	1	1	1	1	1	39	1	1404	399
ST300_184_CC300	2020-03-27	Russia	Europe	52	26	1	1	1	1	1	1	39	1	300	300
ST3230_1_CC1148	2020-03-27	United Kingdom	Europe	2356	1	1	1	1	1	1	1	4	1	3230	1148
ST1582_10_CC1508	2020-03-27	USA	North America	1169	4	1	1	3	1	1	5	164	1	1582	1508
ST1388_28_CC258	2020-03-27	Denmark	Europe	723	26	25	1	1	1	1	1	1	1	1388	258
ST3231_1_CC4	2020-03-27	United Kingdom	Europe	2357	1	1	1	1	1	1	1	1	1	3231	4
ST1039_51_CC255	2020-03-27	Iceland	Europe	790	26	1	1	1	1	1	1	1	1	1039	255
ST4_120_CC4	2020-03-27	USA	North America	4	1	1	1	1	1	1	1	1	1	4	4
ST3232_1_CCNA	2020-03-27	United Kingdom	Europe	2358	1	1	1	1	1	1	1	110	1	3232	NA
ST3233_1_CCNA	2020-03-27	United Kingdom	Europe	2359	1	213	1	1	1	1	1	110	1	3233	NA
ST3234_1_CC300	2020-03-27	United Kingdom	Europe	2360	26	1	1	1	1	1	1	39	1	3234	300
ST3235_1_CC550	2020-03-27	United Kingdom	Europe	2361	1	4	1	1	1	1	1	1	1	3235	550
ST300_185_CC300	2020-03-27	Russia	Europe	52	26	1	1	1	1	1	1	39	1	300	300
ST255_113_CC255	2020-03-27	United Kingdom	Europe	52	26	1	1	1	1	1	1	1	1	255	255
ST3236_1_CC300	2020-03-27	United Kingdom	Europe	2362	26	1	1	1	1	1	1	39	1	3236	300
ST3076_2_CC1148	2020-03-27	United Kingdom	Europe	2074	1	1	1	1	1	1	1	4	1	3076	1148
ST3237_1_CC258	2020-03-27	USA	North America	2363	26	25	1	1	1	1	1	1	1	3237	258
ST2873_9_CC255	2020-03-27	Denmark	Europe	2102	26	1	1	1	1	1	1	1	1	2873	255
ST301_63_CC301	2020-03-27	Belgium	Europe	231	26	1	1	1	1	1	1	1	1	301	301
ST2566_4_CC2566	2020-03-27	USA	North America	1874	344	25	1	1	1	1	14	1	1	2566	2566
ST258_436_CC258	2020-03-27	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
ST3238_1_CC300	2020-03-27	United Kingdom	Europe	2364	26	1	1	1	1	1	1	39	1	3238	300
ST2873_10_CC255	2020-03-27	Denmark	Europe	2102	26	1	1	1	1	1	1	1	1	2873	255
ST1582_11_CC1508	2020-03-27	USA	North America	1169	4	1	1	3	1	1	5	164	1	1582	1508
ST3239_1_CC1085	2020-03-27	Denmark	Europe	2365	26	25	1	32	1	1	1	1	1	3239	1085
ST3240_1_CC550	2020-03-27	United Kingdom	Europe	2366	1	4	1	1	1	1	1	1	1	3240	550
ST3241_1_CC1148	2020-03-27	United Kingdom	Europe	2367	1	1	1	1	1	1	1	4	1	3241	1148
ST258_437_CC258	2020-03-27	Denmark	Europe	195	26	25	1	1	1	1	1	1	1	258	258
ST380_7_CC258	2020-03-27	Chile	South America	289	26	25	1	1	1	1	1	1	1	380	258
ST255_114_CC255	2020-03-27	United Kingdom	Europe	52	26	1	1	1	1	1	1	1	1	255	255
ST1034_3_CC255	2020-03-27	United Kingdom	Europe	786	26	1	1	1	1	1	1	1	1	1034	255
ST3242_1_CC258	2020-03-27	USA	North America	2368	26	25	1	1	1	1	1	1	1	3242	258
ST3243_1_CC258	2020-03-27	USA	North America	2369	26	214	1	1	1	1	1	1	1	3243	258
ST1794_2_CC258	2020-03-27	USA	North America	195	294	25	1	1	1	1	1	1	1	1794	258
ST3244_1_CC300	2020-03-27	United Kingdom	Europe	2370	26	1	1	1	1	1	1	39	1	3244	300
ST3245_1_CC258	2020-03-27	USA	North America	2371	191	25	1	1	1	1	1	1	1	3245	258
ST3246_1_CC550	2020-03-27	Iceland	Europe	423	1	4	1	87	1	1	1	1	1	3246	550
ST301_64_CC301	2020-03-27	Spain	Europe	231	26	1	1	1	1	1	1	1	1	301	301
ST3247_1_CC255	2020-03-27	Argentina	South America	2372	26	215	1	1	1	1	1	1	1	3247	255
ST2693_2_CC399	2020-03-27	United Kingdom	Europe	1049	85	1	1	1	1	52	1	39	1	2693	399
ST3144_3_CC255	2020-03-27	USA	North America	2292	215	1	1	1	1	1	1	1	1	3144	255
ST1039_52_CC255	2020-03-27	Iceland	Europe	790	26	1	1	1	1	1	1	1	1	1039	255
ST1388_29_CC258	2020-03-27	Sweden	Europe	723	26	25	1	1	1	1	1	1	1	1388	258
ST2310_3_CC9999	2020-03-27	France	Europe	262	26	28	1	1	1	1	1	31	1	2310	9999
ST3248_1_CCNA	2020-03-27	Netherlands	Europe	2373	1	1	1	25	1	1	1	1	1	3248	NA
ST3249_1_CC255	2020-03-27	United Kingdom	Europe	2374	26	1	1	1	1	1	1	1	1	3249	255
ST3250_1_CC550	2020-03-27	Netherlands	Europe	2375	1	4	1	1	1	1	2	1	1	3250	550
ST3251_1_CC4	2020-03-27	USA	North America	2376	1	1	1	1	1	1	1	1	1	3251	4
ST255_115_CC255	2020-03-27	United Kingdom	Europe	52	26	1	1	1	1	1	1	1	1	255	255
ST3252_1_CC4	2020-03-27	Indonesia	Asia	2377	1	1	1	1	1	1	1	1	1	3252	4
ST3253_1_CC258	2020-03-27	Russia	Europe	195	486	25	1	1	1	1	1	320	1	3253	258
ST3254_1_CC258	2020-03-27	USA	North America	2322	26	157	1	1	1	1	1	1	1	3254	258
ST1034_4_CC255	2020-03-27	United Kingdom	Europe	786	26	1	1	1	1	1	1	1	1	1034	255
ST2743_4_CC255	2020-03-27	Netherlands	Europe	2007	26	1	1	1	1	1	1	1	1	2743	255
ST258_438_CC258	2020-03-27	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
ST3255_1_CCNA	2020-03-27	USA	North America	2378	487	25	37	1	1	1	14	1	1	3255	NA
ST3081_3_CC258	2020-03-27	USA	North America	2248	26	25	1	1	1	1	1	1	1	3081	258
ST2789_2_CC300	2020-03-27	Austria	Europe	2043	26	1	1	1	1	1	1	1	1	2789	300
ST3256_1_CC255	2020-03-27	United Kingdom	Europe	1808	26	1	1	1	1	33	1	1	1	3256	255
ST3257_1_CC4	2020-03-27	United Kingdom	Europe	2379	1	1	1	1	1	1	1	1	1	3257	4
ST3258_1_CC258	2020-03-27	USA	North America	2380	26	25	1	1	1	1	1	1	1	3258	258
ST2078_7_CC258	2020-03-27	USA	North America	934	26	25	1	1	1	1	1	1	1	2078	258
ST1841_4_CC3530	2020-03-27	USA	North America	1362	26	25	1	1	1	1	1	168	1	1841	3530
ST3259_1_CCNA	2020-03-27	Australia	Oceania	1445	488	1	1	1	1	1	3	81	1	3259	NA
ST3260_1_CC255	2020-03-27	United Kingdom	Europe	2381	26	1	1	1	1	1	1	1	1	3260	255
ST3261_1_CC258	2020-03-27	USA	North America	2382	26	25	1	1	1	1	1	1	1	3261	258
ST3262_1_CC256	2020-03-27	USA	North America	1010	1	1	1	1	1	1	3	321	1	3262	256
ST2022_5_CC258	2020-03-27	USA	North America	1494	26	25	1	1	1	1	1	1	1	2022	258
ST2743_5_CC255	2020-03-27	Netherlands	Europe	2007	26	1	1	1	1	1	1	1	1	2743	255
ST3263_1_CC4	2020-03-27	United Kingdom	Europe	2383	1	1	38	1	1	1	1	1	1	3263	4
ST3264_1_CC255	2020-03-27	United Kingdom	Europe	742	26	1	1	1	1	1	1	322	1	3264	255
ST3265_1_CCNA	2020-03-27	Australia	Oceania	2384	448	4	1	1	1	1	1	1	1	3265	NA
ST559_9_CC258	2020-03-27	Denmark	Europe	431	26	25	1	1	1	1	1	1	1	559	258
ST3266_1_CC256	2020-03-27	USA	North America	2385	489	1	1	1	1	1	3	1	1	3266	256
ST1063_12_CC1063	2020-03-27	Iceland	Europe	195	196	25	1	1	1	1	1	1	1	1063	1063
ST369_73_CC369	2020-03-27	United Kingdom	Europe	52	26	1	1	14	1	1	1	39	1	369	369
ST3267_1_CC258	2020-03-27	USA	North America	1494	490	25	1	1	1	1	1	1	1	3267	258
ST258_439_CC258	2020-03-27	Netherlands	Europe	195	26	25	1	1	1	1	1	1	1	258	258
ST3268_1_CC258	2020-03-27	USA	North America	2386	26	25	1	1	1	1	1	1	1	3268	258
ST3269_1_CC305	2020-03-27	United Kingdom	Europe	2387	61	1	1	1	37	1	1	1	1	3269	305
ST2022_6_CC258	2020-03-27	USA	North America	1494	26	25	1	1	1	1	1	1	1	2022	258
ST3270_1_CC4	2020-03-27	Australia	Oceania	2269	1	1	1	1	1	1	1	323	1	3270	4
ST2845_5_CC300	2020-03-27	United Kingdom	Europe	2082	26	1	1	1	1	1	1	39	1	2845	300
ST2873_11_CC255	2020-03-27	Denmark	Europe	2102	26	1	1	1	1	1	1	1	1	2873	255
ST301_65_CC301	2020-03-27	Netherlands	Europe	231	26	1	1	1	1	1	1	1	1	301	301
ST3271_1_CC550	2020-03-27	United Kingdom	Europe	2388	491	4	1	1	1	1	1	1	1	3271	550
ST3272_1_CC258	2020-03-27	Australia	Oceania	195	26	201	1	1	1	1	1	268	1	3272	258
ST3273_1_CC256	2020-03-27	USA	North America	2389	1	14	1	1	1	1	3	1	1	3273	256
ST3142_2_CC4	2020-03-27	Australia	Oceania	2290	1	1	1	1	1	1	1	314	1	3142	4
ST3274_1_CC300	2020-03-27	Argentina	South America	2390	26	1	1	1	1	1	1	324	1	3274	300
ST3275_1_CC551	2020-03-27	Netherlands	Europe	424	492	4	1	1	1	1	1	1	1	3275	551
ST992_25_CC550	2020-03-27	Iceland	Europe	754	1	4	1	1	1	1	1	1	1	992	550
ST1388_30_CC258	2020-03-27	Denmark	Europe	723	26	25	1	1	1	1	1	1	1	1388	258
ST3276_1_CC258	2020-03-27	USA	North America	644	26	216	1	1	1	1	1	1	1	3276	258
ST1913_2_CCNA	2020-03-27	Iceland	Europe	1394	120	42	1	14	1	1	1	197	1	1913	NA
ST3277_1_CC255	2020-03-27	United Kingdom	Europe	52	493	1	1	1	1	1	1	1	1	3277	255
ST961_7_CC985	2020-03-27	United Kingdom	Europe	735	26	66	1	1	1	1	1	1	1	961	985
ST3278_1_CC258	2020-03-27	United Kingdom	Europe	1220	26	25	1	1	1	1	78	1	1	3278	258
ST3279_1_CC258	2020-03-27	Denmark	Europe	2391	26	25	1	1	1	1	1	1	1	3279	258
ST258_440_CC258	2020-03-27	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
ST3280_1_CC550	2020-03-27	Iceland	Europe	754	31	4	1	1	1	1	1	1	1	3280	550
ST3266_2_CC256	2020-03-27	USA	North America	2385	489	1	1	1	1	1	3	1	1	3266	256
ST255_116_CC255	2020-03-27	United Kingdom	Europe	52	26	1	1	1	1	1	1	1	1	255	255
ST3281_1_CC301	2020-03-27	Spain	Europe	231	494	1	1	1	1	1	79	1	1	3281	301
ST3282_1_CC768	2020-03-27	USA	North America	792	26	25	1	1	1	1	76	1	1	3282	768
ST3283_1_CCNA	2020-03-27	Denmark	Europe	2139	194	187	1	1	1	1	1	1	1	3283	NA
ST258_441_CC258	2020-03-27	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
ST3284_1_CC258	2020-03-27	USA	North America	2392	26	99	1	1	1	1	1	1	1	3284	258
ST1528_6_CC258	2020-03-27	Iceland	Europe	1138	26	25	1	1	1	1	1	1	1	1528	258
ST3285_1_CC258	2020-03-27	USA	North America	195	26	25	1	1	1	1	1	3	32	3285	258
ST3286_1_CCNA	2020-03-27	United Kingdom	Europe	2393	26	1	1	1	1	71	1	39	1	3286	NA
ST3239_2_CC1085	2020-03-27	Denmark	Europe	2365	26	25	1	32	1	1	1	1	1	3239	1085
ST768_16_CC768	2020-03-27	USA	North America	195	26	25	1	1	1	1	14	1	1	768	768
ST1039_53_CC255	2020-03-27	Iceland	Europe	790	26	1	1	1	1	1	1	1	1	1039	255
ST2836_4_CC1148	2020-03-27	United Kingdom	Europe	2074	1	185	1	1	1	1	1	4	1	2836	1148
ST3287_1_CC255	2020-03-27	Denmark	Europe	2394	26	1	1	1	1	1	1	1	1	3287	255
ST255_117_CC255	2020-03-27	United Kingdom	Europe	52	26	1	1	1	1	1	1	1	1	255	255
ST3288_1_CC300	2020-03-27	United Kingdom	Europe	2395	26	1	1	1	1	37	1	39	1	3288	300
ST3289_1_CCNA	2020-03-28	Australia	Oceania	2396	1	4	1	1	1	1	1	183	1	3289	NA
ST1667_3_CC834	2020-03-28	United Kingdom	Europe	1232	1	4	1	1	1	1	1	93	1	1667	834
ST3290_1_CCNA	2020-03-28	Poland	Europe	52	495	1	1	1	1	22	1	22	1	3290	NA
ST256_222_CC256	2020-03-28	USA	North America	194	1	1	1	1	1	1	3	1	1	256	256
ST1040_10_CC258	2020-03-28	USA	North America	791	26	25	1	1	1	1	1	1	1	1040	258
ST3291_1_CC550	2020-03-28	Netherlands	Europe	2397	496	4	1	1	1	1	1	1	1	3291	550
ST256_223_CC256	2020-03-28	USA	North America	194	1	1	1	1	1	1	3	1	1	256	256
ST2296_4_CC399	2020-03-28	United Kingdom	Europe	1689	85	1	1	1	1	1	1	39	1	2296	399
ST3292_1_CCNA	2020-03-28	USA	North America	2398	297	217	1	1	1	1	1	39	1	3292	NA
ST3293_1_CC258	2020-03-28	USA	North America	195	26	25	19	1	1	1	1	1	1	3293	258
ST3294_1_CC1148	2020-03-28	United Kingdom	Europe	2399	1	1	1	1	1	1	1	4	1	3294	1148
ST3295_1_CC4	2020-03-28	Denmark	Europe	147	1	1	1	1	1	1	35	1	1	3295	4
ST3296_1_CC258	2020-03-28	Denmark	Europe	876	497	25	1	1	1	1	1	1	1	3296	258
ST2586_2_CC256	2020-03-28	USA	North America	1889	1	1	1	1	1	1	3	1	1	2586	256
ST475_5_CC266	2020-03-28	United Kingdom	Europe	363	1	26	1	1	1	1	3	1	1	475	266
ST2845_6_CC300	2020-03-28	United Kingdom	Europe	2082	26	1	1	1	1	1	1	39	1	2845	300
ST3297_1_CC258	2020-03-28	USA	North America	195	26	25	1	39	1	1	1	1	1	3297	258
ST3298_1_CC255	2020-03-28	Iceland	Europe	2400	498	1	1	1	1	1	1	1	1	3298	255
ST3299_1_CC550	2020-03-28	United Kingdom	Europe	2401	1	4	1	1	1	1	1	1	1	3299	550
ST255_118_CC255	2020-03-28	USA	North America	52	26	1	1	1	1	1	1	1	1	255	255
ST300_186_CC300	2020-03-28	United Kingdom	Europe	52	26	1	1	1	1	1	1	39	1	300	300
ST550_20_CC550	2020-03-28	United Kingdom	Europe	423	1	4	1	1	1	1	1	1	1	550	550
ST1575_5_CC300	2020-03-28	Iceland	Europe	52	26	1	1	1	1	30	1	39	1	1575	300
ST3300_1_CC258	2020-03-28	Georgia	Asia	2402	26	25	1	1	1	1	1	1	1	3300	258
ST1034_5_CC255	2020-03-28	United Kingdom	Europe	786	26	1	1	1	1	1	1	1	1	1034	255
ST3301_1_CC300	2020-03-28	Australia	Oceania	1402	499	1	1	1	1	1	1	39	1	3301	300
ST258_442_CC258	2020-03-28	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
ST3302_1_CC768	2020-03-28	USA	North America	2403	26	25	1	1	1	1	14	1	1	3302	768
ST2175_12_CC2175	2020-03-28	Australia	Oceania	547	1	29	1	1	1	1	3	151	1	2175	2175
ST3303_1_CC338	2020-03-28	USA	North America	258	26	25	1	1	1	54	1	1	1	3303	338
ST1388_31_CC258	2020-03-28	Denmark	Europe	723	26	25	1	1	1	1	1	1	1	1388	258
ST3304_1_CC2175	2020-03-28	Australia	Oceania	2404	1	29	1	1	1	1	3	151	1	3304	2175
ST258_443_CC258	2020-03-28	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
ST301_66_CC301	2020-03-28	United Kingdom	Europe	231	26	1	1	1	1	1	1	1	1	301	301
ST256_224_CC256	2020-03-28	USA	North America	194	1	1	1	1	1	1	3	1	1	256	256
ST3305_1_CC255	2020-03-28	Spain	Europe	2405	26	1	1	1	1	1	1	1	1	3305	255
ST3306_1_CCNA	2020-03-28	USA	North America	1935	500	1	1	3	1	1	5	325	1	3306	NA
ST300_187_CC300	2020-03-28	United Kingdom	Europe	52	26	1	1	1	1	1	1	39	1	300	300
ST258_444_CC258	2020-03-28	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
ST3307_1_CC300	2020-03-28	United Kingdom	Europe	2406	26	1	1	1	1	1	1	39	1	3307	300
ST3308_1_CC266	2020-03-28	Australia	Oceania	2407	1	26	1	1	1	1	3	1	1	3308	266
ST1102_7_CC1102	2020-03-28	USA	North America	52	26	1	1	1	8	1	1	42	1	1102	1102
ST3309_1_CC4	2020-03-28	USA	North America	2408	1	1	1	1	1	1	1	326	1	3309	4
ST258_445_CC258	2020-03-28	Denmark	Europe	195	26	25	1	1	1	1	1	1	1	258	258
ST343_10_CC9999	2020-03-28	Netherlands	Europe	262	26	28	1	1	1	1	1	1	1	343	9999
ST3310_1_CC2566	2020-03-28	USA	North America	2409	344	25	1	1	1	1	14	1	1	3310	2566
ST3311_1_CC768	2020-03-28	USA	North America	2410	26	25	1	1	1	1	14	1	1	3311	768
ST3057_2_CC258	2020-03-28	USA	North America	2231	26	25	1	1	1	1	1	1	1	3057	258
ST2764_2_CC258	2020-03-28	USA	North America	2026	26	25	1	1	1	1	1	1	1	2764	258
ST3312_1_CC550	2020-03-28	United Kingdom	Europe	2411	501	4	1	1	1	1	1	1	1	3312	550
ST3313_1_CC256	2020-03-28	USA	North America	2412	246	1	1	1	1	1	3	1	1	3313	256
ST3314_1_CC300	2020-03-28	United Kingdom	Europe	2413	26	1	1	1	1	1	1	39	1	3314	300
ST300_188_CC300	2020-03-28	United Kingdom	Europe	52	26	1	1	1	1	1	1	39	1	300	300
ST1034_6_CC255	2020-03-28	United Kingdom	Europe	786	26	1	1	1	1	1	1	1	1	1034	255
ST3315_1_CCNA	2020-03-28	Iceland	Europe	1394	120	42	1	14	1	72	1	39	1	3315	NA
ST2022_7_CC258	2020-03-28	USA	North America	1494	26	25	1	1	1	1	1	1	1	2022	258
ST1388_32_CC258	2020-03-28	Denmark	Europe	723	26	25	1	1	1	1	1	1	1	1388	258
ST1388_33_CC258	2020-03-28	Denmark	Europe	723	26	25	1	1	1	1	1	1	1	1388	258
ST768_17_CC768	2020-03-28	USA	North America	195	26	25	1	1	1	1	14	1	1	768	768
ST3316_1_CC768	2020-03-28	USA	North America	893	194	25	1	1	1	1	14	1	1	3316	768
ST3317_1_CCNA	2020-03-28	Russia	Europe	2414	502	25	1	1	1	1	1	9	1	3317	NA
ST2949_2_CC258	2020-03-28	Denmark	Europe	2156	26	25	1	1	1	67	1	1	1	2949	258
ST3318_1_CC255	2020-03-28	Luxembourg	Europe	2415	26	1	1	1	1	1	1	1	1	3318	255
ST300_189_CC300	2020-03-28	Iceland	Europe	52	26	1	1	1	1	1	1	39	1	300	300
ST3319_1_CC4	2020-03-28	USA	North America	4	1	218	1	1	1	1	1	1	1	3319	4
ST258_446_CC258	2020-03-28	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
ST2888_2_CC297	2020-03-28	United Kingdom	Europe	2114	26	164	1	1	1	1	1	39	1	2888	297
ST3320_1_CC255	2020-03-28	Denmark	Europe	2102	26	1	1	1	38	1	1	1	1	3320	255
ST3321_1_CC550	2020-03-28	United Kingdom	Europe	661	1	4	1	1	1	1	1	1	1	3321	550
ST780_8_CC780	2020-03-28	United Kingdom	Europe	599	85	1	1	1	1	1	1	86	1	780	780
ST3322_1_CC258	2020-03-28	Denmark	Europe	723	26	25	1	88	1	1	1	1	1	3322	258
ST1039_54_CC255	2020-03-28	Iceland	Europe	790	26	1	1	1	1	1	1	1	1	1039	255
ST256_225_CC256	2020-03-28	USA	North America	194	1	1	1	1	1	1	3	1	1	256	256
ST3323_1_CC258	2020-03-28	Belgium	Europe	2416	26	25	1	1	1	1	1	1	1	3323	258
ST3324_1_CCNA	2020-03-28	Netherlands	Europe	2417	26	1	1	1	1	1	1	252	1	3324	NA
ST3325_1_CC258	2020-03-28	USA	North America	2418	26	25	1	39	1	1	1	1	1	3325	258
ST3326_1_CC4	2020-03-28	Thailand	Asia	2419	1	1	1	1	1	1	1	327	1	3326	4
ST3327_1_CC300	2020-03-28	United Kingdom	Europe	2420	26	1	1	1	1	1	1	39	1	3327	300
ST3328_1_CC1148	2020-03-28	United Kingdom	Europe	2421	1	1	1	1	1	1	1	4	1	3328	1148
ST3329_1_CCNA	2020-03-28	United Kingdom	Europe	2422	204	219	1	1	1	1	1	1	1	3329	NA
ST300_190_CC300	2020-03-28	United Kingdom	Europe	52	26	1	1	1	1	1	1	39	1	300	300
ST258_447_CC258	2020-03-28	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
ST1063_13_CC1063	2020-03-28	Iceland	Europe	195	196	25	1	1	1	1	1	1	1	1063	1063
ST3330_1_CC258	2020-03-28	USA	North America	2423	26	25	1	1	1	1	1	1	1	3330	258
ST255_119_CC255	2020-03-28	United Kingdom	Europe	52	26	1	1	1	1	1	1	1	1	255	255
ST256_226_CC256	2020-03-28	USA	North America	194	1	1	1	1	1	1	3	1	1	256	256
ST3331_1_CC256	2020-03-28	USA	North America	2424	1	1	1	1	1	1	3	1	1	3331	256
ST258_448_CC258	2020-03-28	Denmark	Europe	195	26	25	1	1	1	1	1	1	1	258	258
ST3089_2_CC768	2020-03-28	USA	North America	2254	26	25	1	1	1	1	14	1	1	3089	768
ST258_449_CC258	2020-03-28	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
ST256_227_CC256	2020-03-28	USA	North America	194	1	1	1	1	1	1	3	1	1	256	256
ST550_21_CC550	2020-03-28	United Kingdom	Europe	423	1	4	1	1	1	1	1	1	1	550	550
ST1344_4_CC258	2020-03-28	USA	North America	1005	26	25	1	1	1	1	14	1	1	1344	258
ST3332_1_CC550	2020-03-28	United Kingdom	Europe	2425	1	4	1	1	1	1	1	328	1	3332	550
ST550_22_CC550	2020-03-28	United Kingdom	Europe	423	1	4	1	1	1	1	1	1	1	550	550
ST3333_1_CC258	2020-03-28	Denmark	Europe	2426	26	25	1	1	1	1	1	1	1	3333	258
ST300_191_CC300	2020-03-28	United Kingdom	Europe	52	26	1	1	1	1	1	1	39	1	300	300
ST377_16_CC4	2020-03-28	Netherlands	Europe	286	1	1	1	1	1	1	1	1	1	377	4
ST3334_1_CC255	2020-03-28	Poland	Europe	2427	503	1	1	1	1	1	1	1	1	3334	255
ST3335_1_CC255	2020-03-28	Denmark	Europe	2428	26	1	1	1	1	1	1	1	1	3335	255
ST256_228_CC256	2020-03-28	USA	North America	194	1	1	1	1	1	1	3	1	1	256	256
ST3336_1_CC255	2020-03-28	Iceland	Europe	2429	26	1	1	1	1	1	1	1	1	3336	255
ST3337_1_CC338	2020-03-28	Denmark	Europe	2430	305	25	1	1	1	1	1	1	1	3337	338
ST768_18_CC768	2020-03-28	USA	North America	195	26	25	1	1	1	1	14	1	1	768	768
ST300_192_CC300	2020-03-28	USA	North America	52	26	1	1	1	1	1	1	39	1	300	300
ST3338_1_CC255	2020-03-28	United Kingdom	Europe	52	297	1	1	1	1	1	1	1	1	3338	255
ST3339_1_CC300	2020-03-28	Greece	Europe	2431	26	1	1	1	1	1	1	39	1	3339	300
ST3340_1_CC300	2020-03-28	United Kingdom	Europe	52	84	1	1	1	39	1	1	39	1	3340	300
ST3335_2_CC255	2020-03-28	Denmark	Europe	2428	26	1	1	1	1	1	1	1	1	3335	255
ST3341_1_CC300	2020-03-28	United Kingdom	Europe	52	504	1	1	1	1	1	1	39	1	3341	300
